date,project,volume
2023-02-26 00:00:00,fameex,163241931.25964546
2023-02-27 00:00:00,fameex,190994298.7650803
2023-02-28 00:00:00,fameex,238063887.676459
2023-03-01 00:00:00,fameex,255091046.55271927
2023-03-02 00:00:00,fameex,236757361.8593561
2023-03-03 00:00:00,fameex,284901021.302795
2023-03-04 00:00:00,fameex,171914636.37270766
2023-03-05 00:00:00,fameex,136081201.61096424
2023-03-06 00:00:00,fameex,131194914.27242488
2023-03-07 00:00:00,fameex,159480419.07261685
2023-03-08 00:00:00,fameex,252663190.17289385
2023-03-09 00:00:00,fameex,231600012.6138845
2023-03-10 00:00:00,fameex,410425402.5852449
2023-03-11 00:00:00,fameex,449920932.7394308
2023-03-12 00:00:00,fameex,268158184.296218
2023-03-13 00:00:00,fameex,438345819.4745696
2023-03-14 00:00:00,fameex,531889268.5709871
2023-03-15 00:00:00,fameex,597531750.3290384
2023-03-16 00:00:00,fameex,495353031.476725
2023-03-17 00:00:00,fameex,435971102.67862034
2023-03-18 00:00:00,fameex,540241733.163639
2023-03-19 00:00:00,fameex,310038185.89203393
2023-03-20 00:00:00,fameex,455313797.4830879
2023-03-21 00:00:00,fameex,364852248.6612215
2023-03-22 00:00:00,fameex,136859217.4436062
2023-03-23 00:00:00,fameex,112169528.3977962
2023-03-24 00:00:00,fameex,98248808.81774804
2023-03-25 00:00:00,fameex,67082835.53722034
2023-03-26 00:00:00,fameex,45213222.75950541
2023-03-27 00:00:00,fameex,46668829.75660322
2023-03-28 00:00:00,fameex,76276060.57966565
2023-03-29 00:00:00,fameex,71505971.13366821
2023-03-30 00:00:00,fameex,80079737.29861255
2023-03-31 00:00:00,fameex,66910171.53143171
2023-04-01 00:00:00,fameex,63337571.86251691
2023-04-02 00:00:00,fameex,39677526.02620068
2023-04-03 00:00:00,fameex,57596642.18994651
2023-04-04 00:00:00,fameex,86837791.19005066
2023-04-05 00:00:00,fameex,76778157.41132906
2023-04-06 00:00:00,fameex,63941402.08261358
2023-04-07 00:00:00,fameex,50361642.87340635
2023-04-08 00:00:00,fameex,35091607.22769416
2023-04-09 00:00:00,fameex,30834471.02781358
2023-04-10 00:00:00,fameex,35086702.46773065
2023-04-11 00:00:00,fameex,73120414.16045627
2023-04-12 00:00:00,fameex,66255423.89121405
2023-04-13 00:00:00,fameex,76536845.93795355
2023-04-14 00:00:00,fameex,94218141.13311744
2023-04-15 00:00:00,fameex,74376976.84259713
2023-04-16 00:00:00,fameex,45875029.83719443
2023-04-17 00:00:00,fameex,70048682.50964612
2023-04-18 00:00:00,fameex,73931671.51807061
2023-04-19 00:00:00,fameex,118000243.33139166
2023-04-20 00:00:00,fameex,110096725.70392476
2023-04-21 00:00:00,fameex,67246382.34152478
2023-04-22 00:00:00,fameex,52597710.64061008
2023-04-23 00:00:00,fameex,31825488.46348603
2023-04-24 00:00:00,fameex,37065224.67227113
2023-04-25 00:00:00,fameex,38041794.08718832
2023-04-26 00:00:00,fameex,52750352.37777295
2023-04-27 00:00:00,fameex,107736569.21865468
2023-04-28 00:00:00,fameex,63640889.01527788
2023-04-29 00:00:00,fameex,42492079.99787973
2023-04-30 00:00:00,fameex,23255168.83988207
2023-05-01 00:00:00,fameex,53880976.103710026
2023-05-02 00:00:00,fameex,40310854.68777664
2023-05-03 00:00:00,fameex,40953569.62989863
2023-05-04 00:00:00,fameex,50535867.68203683
2023-05-05 00:00:00,fameex,38160886.93037704
2023-05-06 00:00:00,fameex,53851592.72607182
2023-05-07 00:00:00,fameex,42360908.95019523
2023-05-08 00:00:00,fameex,48088920.17852976
2023-05-09 00:00:00,fameex,46676077.9870082
2023-05-10 00:00:00,fameex,32852022.19067336
2023-05-11 00:00:00,fameex,63562341.28707449
2023-05-12 00:00:00,fameex,52674421.78473444
2023-05-13 00:00:00,fameex,39124782.455718406
2023-05-14 00:00:00,fameex,21558457.36127606
2023-05-15 00:00:00,fameex,32151238.769917358
2023-05-16 00:00:00,fameex,31014911.522107087
2023-05-17 00:00:00,fameex,31305490.07121846
2023-05-18 00:00:00,fameex,36100311.35868152
2023-05-19 00:00:00,fameex,36081426.33955723
2023-05-20 00:00:00,fameex,23226668.696761377
2023-05-21 00:00:00,fameex,16168106.973772047
2023-05-22 00:00:00,fameex,27865942.1233058
2023-05-23 00:00:00,fameex,38266158.64616141
2023-05-24 00:00:00,fameex,36493477.63771749
2023-05-25 00:00:00,fameex,47287200.796320535
2023-05-26 00:00:00,fameex,33535065.91181651
2023-05-27 00:00:00,fameex,29006278.80826418
2023-05-28 00:00:00,fameex,24942198.485181
2023-05-29 00:00:00,fameex,45196824.40129645
2023-05-30 00:00:00,fameex,32986550.384230096
2023-05-31 00:00:00,fameex,46875805.48291852
2023-06-01 00:00:00,fameex,38386451.27063373
2023-06-02 00:00:00,fameex,35563987.396313064
2023-06-03 00:00:00,fameex,29483213.85113455
2023-06-04 00:00:00,fameex,20851570.863985837
2023-06-05 00:00:00,fameex,33512540.052289367
2023-06-06 00:00:00,fameex,66860626.69283387
2023-06-07 00:00:00,fameex,64068942.23349604
2023-06-08 00:00:00,fameex,49814635.74994912
2023-06-09 00:00:00,fameex,29355732.52589024
2023-06-10 00:00:00,fameex,75528418.75239567
2023-06-11 00:00:00,fameex,44243764.501806766
2023-06-12 00:00:00,fameex,38361897.514082536
2023-06-13 00:00:00,fameex,33758082.736385986
2023-06-14 00:00:00,fameex,35707046.01149326
2023-06-15 00:00:00,fameex,43486853.2147814
2023-06-16 00:00:00,fameex,34668738.38291572
2023-06-17 00:00:00,fameex,39625934.27889617
2023-06-18 00:00:00,fameex,18838426.598306347
2023-06-19 00:00:00,fameex,15043337.417370912
2023-06-20 00:00:00,fameex,29316046.955614503
2023-06-21 00:00:00,fameex,54873464.14663025
2023-06-22 00:00:00,fameex,73264499.59033294
2023-06-23 00:00:00,fameex,41923333.69521308
2023-06-24 00:00:00,fameex,62444877.07781873
2023-06-25 00:00:00,fameex,45498226.63759347
2023-06-26 00:00:00,fameex,38953941.445787296
2023-06-27 00:00:00,fameex,47192321.65547173
2023-06-28 00:00:00,fameex,49651829.19215913
2023-06-29 00:00:00,fameex,35869633.45781948
2023-06-30 00:00:00,fameex,61722768.38390699
2023-07-01 00:00:00,fameex,67596898.49098441
2023-07-02 00:00:00,fameex,36672619.32664175
2023-07-03 00:00:00,fameex,45023449.14100242
2023-07-04 00:00:00,fameex,50166781.91868669
2023-07-05 00:00:00,fameex,33176488.66679188
2023-07-06 00:00:00,fameex,49156153.76711195
2023-07-07 00:00:00,fameex,59728267.54932344
2023-07-08 00:00:00,fameex,30311459.940294035
2023-07-09 00:00:00,fameex,20845005.346782893
2023-07-10 00:00:00,fameex,26402889.3809507
2023-07-11 00:00:00,fameex,48161513.09233594
2023-07-12 00:00:00,fameex,32863873.032364663
2023-07-13 00:00:00,fameex,41209182.25482362
2023-07-14 00:00:00,fameex,118448548.95979804
2023-07-15 00:00:00,fameex,80673666.79192148
2023-07-16 00:00:00,fameex,32623983.977463145
2023-07-17 00:00:00,fameex,34786177.75355847
2023-07-18 00:00:00,fameex,54057613.1255511
2023-07-19 00:00:00,fameex,40850430.8454912
2023-07-20 00:00:00,fameex,39125680.263496354
2023-07-21 00:00:00,fameex,53401876.08700683
2023-07-22 00:00:00,fameex,27704224.90320521
2023-07-23 00:00:00,fameex,21808167.51789813
2023-07-24 00:00:00,fameex,27303359.227419358
2023-07-25 00:00:00,fameex,40217434.305693366
2023-07-26 00:00:00,fameex,29710912.776187196
2023-07-27 00:00:00,fameex,37507073.85837122
2023-07-28 00:00:00,fameex,26380508.81119371
2023-07-29 00:00:00,fameex,20868566.84203328
2023-07-30 00:00:00,fameex,14875298.266852053
2023-07-31 00:00:00,fameex,29296489.016946856
2023-08-01 00:00:00,fameex,38986834.50448694
2023-08-02 00:00:00,fameex,56609769.30284346
2023-08-03 00:00:00,fameex,42412242.9715426
2023-08-04 00:00:00,fameex,37994963.83092362
2023-08-05 00:00:00,fameex,33999069.18567955
2023-08-06 00:00:00,fameex,29435839.750082757
2023-08-07 00:00:00,fameex,34805726.31637114
2023-08-08 00:00:00,fameex,47468233.477032766
2023-08-09 00:00:00,fameex,44318623.20849118
2023-08-10 00:00:00,fameex,12545695.672636982
2023-08-11 00:00:00,fameex,29856534.21837992
2023-08-12 00:00:00,fameex,30230266.88889277
2023-08-13 00:00:00,fameex,20312669.45946102
2023-08-14 00:00:00,fameex,43405352.763561696
2023-08-15 00:00:00,fameex,37787890.29803344
2023-08-16 00:00:00,fameex,43102827.93758404
2023-08-17 00:00:00,fameex,47416688.88472038
2023-08-18 00:00:00,fameex,190782040.04690155
2023-08-19 00:00:00,fameex,93266788.99405944
2023-08-20 00:00:00,fameex,47486887.18772226
2023-08-21 00:00:00,fameex,44987065.9082133
2023-08-22 00:00:00,fameex,59150283.48058475
2023-08-23 00:00:00,fameex,83505258.76903199
2023-08-24 00:00:00,fameex,68524232.58769189
2023-08-25 00:00:00,fameex,58325999.94997645
2023-08-26 00:00:00,fameex,51587649.8836016
2023-08-27 00:00:00,fameex,21406877.861093614
2023-08-28 00:00:00,fameex,36441380.7981602
2023-08-29 00:00:00,fameex,51567678.99961175
2023-08-30 00:00:00,fameex,135051460.41942233
2023-08-31 00:00:00,fameex,56866672.64357831
2023-09-01 00:00:00,fameex,91601944.9937658
2023-09-02 00:00:00,fameex,71819266.51372094
2023-09-03 00:00:00,fameex,34509705.70250281
2023-09-04 00:00:00,fameex,42717100.230452366
2023-09-05 00:00:00,fameex,51612610.92896595
2023-09-06 00:00:00,fameex,50085997.05015169
2023-09-07 00:00:00,fameex,58230294.835887134
2023-09-08 00:00:00,fameex,62496810.79919058
2023-09-09 00:00:00,fameex,42427654.86489201
2023-09-10 00:00:00,fameex,31665423.892018605
2023-09-11 00:00:00,fameex,50247539.31544672
2023-09-12 00:00:00,fameex,98761275.90230758
2023-09-13 00:00:00,fameex,76340000.26149812
2023-09-14 00:00:00,fameex,66713906.19092
2023-09-15 00:00:00,fameex,63515766.75134308
2023-09-16 00:00:00,fameex,60403344.12543881
2023-09-17 00:00:00,fameex,33524891.64958858
2023-09-18 00:00:00,fameex,43953641.66793428
2023-09-19 00:00:00,fameex,78817934.8763015
2023-09-20 00:00:00,fameex,69443198.38608837
2023-09-21 00:00:00,fameex,71188991.1566825
2023-09-22 00:00:00,fameex,67332774.46886732
2023-09-23 00:00:00,fameex,35097128.950211726
2023-09-24 00:00:00,fameex,23164507.02218654
2023-09-25 00:00:00,fameex,48016327.13612072
2023-09-26 00:00:00,fameex,42862088.285928346
2023-09-27 00:00:00,fameex,40376728.56293819
2023-09-28 00:00:00,fameex,78020795.1586922
2023-09-29 00:00:00,fameex,71327246.188412
2023-09-30 00:00:00,fameex,46228244.23274901
2023-10-01 00:00:00,fameex,39006945.92965276
2023-10-02 00:00:00,fameex,86043806.48568068
2023-10-03 00:00:00,fameex,90234001.60098216
2023-10-04 00:00:00,fameex,69050891.43166226
2023-10-05 00:00:00,fameex,55460308.50221736
2023-10-06 00:00:00,fameex,61287710.03887367
2023-10-07 00:00:00,fameex,65117920.33338376
2023-10-08 00:00:00,fameex,34782210.407874614
2023-10-09 00:00:00,fameex,41810744.34923538
2023-10-10 00:00:00,fameex,68640166.02880935
2023-10-11 00:00:00,fameex,60469490.10465609
2023-10-12 00:00:00,fameex,57199997.7480439
2023-10-13 00:00:00,fameex,69529644.52830115
2023-10-14 00:00:00,fameex,77130525.67159739
2023-10-15 00:00:00,fameex,46040916.505681
2023-10-16 00:00:00,fameex,104627720.45101726
2023-10-17 00:00:00,fameex,205211858.7332059
2023-10-18 00:00:00,fameex,129418399.370714
2023-10-19 00:00:00,fameex,117682897.71357372
2023-10-20 00:00:00,fameex,128432332.13085154
2023-10-21 00:00:00,fameex,110012726.930028
2023-10-22 00:00:00,fameex,116371274.63659672
2023-10-23 00:00:00,fameex,140085328.3263323
2023-10-24 00:00:00,fameex,302625374.66707987
2023-10-25 00:00:00,fameex,230942713.2872229
2023-10-26 00:00:00,fameex,202539217.9408958
2023-10-27 00:00:00,fameex,168051988.76988667
2023-10-28 00:00:00,fameex,125311194.82296763
2023-10-29 00:00:00,fameex,83181659.51329215
2023-10-30 00:00:00,fameex,132941765.78532328
2023-10-31 00:00:00,fameex,170508549.9161217
2023-11-01 00:00:00,fameex,166419398.80504054
2023-11-02 00:00:00,fameex,315586570.41552824
2023-11-03 00:00:00,fameex,222907233.5990229
2023-11-04 00:00:00,fameex,162555617.5484462
2023-11-05 00:00:00,fameex,155691250.0477642
2023-11-06 00:00:00,fameex,193785699.8957869
2023-11-07 00:00:00,fameex,196325441.4114845
2023-11-08 00:00:00,fameex,202574059.66857177
2023-11-09 00:00:00,fameex,217316703.9242836
2023-11-10 00:00:00,fameex,454858898.410626
2023-11-11 00:00:00,fameex,310266590.6694146
2023-11-12 00:00:00,fameex,288329726.4762825
2023-11-13 00:00:00,fameex,240854854.9670204
2023-11-14 00:00:00,fameex,293993888.7567226
2023-11-15 00:00:00,fameex,305975287.10554826
2023-11-16 00:00:00,fameex,333650995.1912489
2023-11-17 00:00:00,fameex,350684514.32276714
2023-11-18 00:00:00,fameex,264678115.66324124
2023-11-19 00:00:00,fameex,162656690.2472454
2023-11-20 00:00:00,fameex,188025677.5702614
2023-11-21 00:00:00,fameex,272406167.3505068
2023-11-22 00:00:00,fameex,395453720.96152055
2023-11-23 00:00:00,fameex,248302829.62328333
2023-11-24 00:00:00,fameex,166090162.21597776
2023-11-25 00:00:00,fameex,211543212.6373798
2023-11-26 00:00:00,fameex,116788283.4308576
2023-11-27 00:00:00,fameex,192721544.755322
2023-11-28 00:00:00,fameex,189116101.8648312
2023-11-29 00:00:00,fameex,192469834.04069865
2023-11-30 00:00:00,fameex,184184020.0579387
2023-12-01 00:00:00,fameex,166453319.2411378
2023-12-02 00:00:00,fameex,170821282.2945579
2023-12-03 00:00:00,fameex,191141859.9889137
2023-12-04 00:00:00,fameex,292942847.1171389
2023-12-05 00:00:00,fameex,424042812.88422406
2023-12-06 00:00:00,fameex,464673511.3559852
2023-12-07 00:00:00,fameex,353794456.5015604
2023-12-08 00:00:00,fameex,392112192.5315992
2023-12-09 00:00:00,fameex,391076794.9339719
2023-12-10 00:00:00,fameex,292573757.6647337
2023-12-11 00:00:00,fameex,431851079.1535992
2023-12-12 00:00:00,fameex,434249637.3184952
2023-12-13 00:00:00,fameex,375837273.9012346
2023-12-14 00:00:00,fameex,327989727.18044764
2023-12-15 00:00:00,fameex,347028318.5632615
2023-12-16 00:00:00,fameex,290096755.9228013
2023-12-17 00:00:00,fameex,293752796.4091737
2023-12-18 00:00:00,fameex,273731998.8997259
2023-12-19 00:00:00,fameex,301753581.14686906
2023-12-20 00:00:00,fameex,277072310.765291
2023-12-21 00:00:00,fameex,354047299.9866503
2023-12-22 00:00:00,fameex,445778706.5140837
2023-12-23 00:00:00,fameex,338570534.474906
2023-12-24 00:00:00,fameex,336350998.30537057
2023-12-25 00:00:00,fameex,364998173.9635669
2023-12-26 00:00:00,fameex,401948403.9140823
2023-12-27 00:00:00,fameex,462439912.802399
2023-12-28 00:00:00,fameex,504597489.0239699
2023-12-29 00:00:00,fameex,408719314.595217
2023-12-30 00:00:00,fameex,317832961.75860834
2023-12-31 00:00:00,fameex,198174946.13133928
2024-01-01 00:00:00,fameex,239417017.38373956
2024-01-02 00:00:00,fameex,324131169.8698726
2024-01-03 00:00:00,fameex,624521082.2777183
2024-01-04 00:00:00,fameex,696327486.7852093
2024-01-05 00:00:00,fameex,391885760.03024274
2023-01-07 00:00:00,gate,223036799.432327
2023-01-08 00:00:00,gate,140908625.73163706
2023-01-09 00:00:00,gate,329303014.7004475
2023-01-10 00:00:00,gate,421693906.97412574
2023-01-11 00:00:00,gate,312158647.87829924
2023-01-12 00:00:00,gate,383221040.7888054
2023-01-13 00:00:00,gate,475543147.10519135
2023-01-14 00:00:00,gate,617094352.2287211
2023-01-15 00:00:00,gate,706054539.3767476
2023-01-16 00:00:00,gate,698243358.2526926
2023-01-17 00:00:00,gate,616423975.0376971
2023-01-18 00:00:00,gate,508788392.22394776
2023-01-19 00:00:00,gate,696434471.759149
2023-01-20 00:00:00,gate,503283935.2821129
2023-01-21 00:00:00,gate,780199588.3018508
2023-01-22 00:00:00,gate,691842333.7961953
2023-01-23 00:00:00,gate,566028349.437091
2023-01-24 00:00:00,gate,595923104.2361314
2023-01-25 00:00:00,gate,498827324.06267774
2023-01-26 00:00:00,gate,565984335.3192894
2023-01-27 00:00:00,gate,463303617.4916376
2023-01-28 00:00:00,gate,454185328.266133
2023-01-29 00:00:00,gate,330064029.03588724
2023-01-30 00:00:00,gate,459741545.6063818
2023-01-31 00:00:00,gate,496323643.0958038
2023-02-01 00:00:00,gate,398297810.7454426
2023-02-02 00:00:00,gate,563492814.9529742
2023-02-03 00:00:00,gate,517914475.6545664
2023-02-04 00:00:00,gate,494418818.3198844
2023-02-05 00:00:00,gate,416296338.80601954
2023-02-06 00:00:00,gate,718350110.9839423
2023-02-07 00:00:00,gate,584120168.3403772
2023-02-08 00:00:00,gate,720444505.7776701
2023-02-09 00:00:00,gate,745880707.2055695
2023-02-10 00:00:00,gate,803000804.3301207
2023-02-11 00:00:00,gate,595994767.069708
2023-02-12 00:00:00,gate,411702018.0176957
2023-02-13 00:00:00,gate,587672772.3784866
2023-02-14 00:00:00,gate,599027475.9132928
2023-02-15 00:00:00,gate,840833712.7603617
2023-02-16 00:00:00,gate,982123904.2892944
2023-02-17 00:00:00,gate,1049055197.5644687
2023-02-18 00:00:00,gate,1037946662.2764188
2023-02-19 00:00:00,gate,598967278.7381012
2023-02-20 00:00:00,gate,948364362.2246424
2023-02-21 00:00:00,gate,939662429.2995924
2023-02-22 00:00:00,gate,876530976.8664132
2023-02-23 00:00:00,gate,782557667.6512597
2023-02-24 00:00:00,gate,721856620.2306719
2023-02-25 00:00:00,gate,881428699.5562878
2023-02-26 00:00:00,gate,652698408.7459705
2023-02-27 00:00:00,gate,641759336.3726363
2023-02-28 00:00:00,gate,740080426.3557103
2023-03-01 00:00:00,gate,760881532.6690469
2023-03-02 00:00:00,gate,714355535.3047904
2023-03-03 00:00:00,gate,1047005626.8172196
2023-03-04 00:00:00,gate,616377702.6986058
2023-03-05 00:00:00,gate,564330491.6787015
2023-03-06 00:00:00,gate,506105412.7683952
2023-03-07 00:00:00,gate,510096155.50528216
2023-03-08 00:00:00,gate,860663481.9309139
2023-03-09 00:00:00,gate,756969147.0862142
2023-03-10 00:00:00,gate,1575574555.573314
2023-03-11 00:00:00,gate,2534408924.0430794
2023-03-12 00:00:00,gate,1051303663.413074
2023-03-13 00:00:00,gate,1962705337.6200185
2023-03-14 00:00:00,gate,2635862215.442992
2023-03-15 00:00:00,gate,2773653863.975585
2023-03-16 00:00:00,gate,2522310525.365308
2023-03-17 00:00:00,gate,1699844862.2000144
2023-03-18 00:00:00,gate,2640154274.449771
2023-03-19 00:00:00,gate,1622313369.395174
2023-03-20 00:00:00,gate,2144965795.128934
2023-03-21 00:00:00,gate,1753408590.9007409
2023-03-22 00:00:00,gate,1281038718.082636
2023-03-23 00:00:00,gate,1674282476.4989884
2023-03-24 00:00:00,gate,1276974195.5356705
2023-03-25 00:00:00,gate,1177582302.99079
2023-03-26 00:00:00,gate,761921530.154772
2023-03-27 00:00:00,gate,749598406.4092315
2023-03-28 00:00:00,gate,1162273778.7053475
2023-03-29 00:00:00,gate,1119220911.669498
2023-03-30 00:00:00,gate,1178654744.6203809
2023-03-31 00:00:00,gate,995634997.2324674
2023-04-01 00:00:00,gate,861654864.4389539
2023-04-02 00:00:00,gate,549945254.5075245
2023-04-03 00:00:00,gate,769022436.1373876
2023-04-04 00:00:00,gate,1248769166.7678454
2023-04-05 00:00:00,gate,1316851904.9900842
2023-04-06 00:00:00,gate,1088400224.9585552
2023-04-07 00:00:00,gate,845724689.1917026
2023-04-08 00:00:00,gate,586864415.8842605
2023-04-09 00:00:00,gate,528333543.49695104
2023-04-10 00:00:00,gate,623101407.0405848
2023-04-11 00:00:00,gate,1213287387.1586993
2023-04-12 00:00:00,gate,820091721.1303657
2023-04-13 00:00:00,gate,1201383883.2899077
2023-04-14 00:00:00,gate,1634951118.2271383
2023-04-15 00:00:00,gate,1389829716.276406
2023-04-16 00:00:00,gate,914709368.7549284
2023-04-17 00:00:00,gate,1105921120.9911747
2023-04-18 00:00:00,gate,1024001716.8678238
2023-04-19 00:00:00,gate,1213765489.1834197
2023-04-20 00:00:00,gate,1033774772.2401206
2023-04-21 00:00:00,gate,1040872795.2005672
2023-04-22 00:00:00,gate,850801562.6449676
2023-04-23 00:00:00,gate,528609288.1669437
2023-04-24 00:00:00,gate,641037424.496536
2023-04-25 00:00:00,gate,716619857.6926161
2023-04-26 00:00:00,gate,736373468.2891954
2023-04-27 00:00:00,gate,1387980804.4300373
2023-04-28 00:00:00,gate,874378091.9499973
2023-04-29 00:00:00,gate,589978028.45978
2023-04-30 00:00:00,gate,418200499.605462
2023-05-01 00:00:00,gate,797417822.6129247
2023-05-02 00:00:00,gate,720511892.9756678
2023-05-03 00:00:00,gate,656462857.125614
2023-05-04 00:00:00,gate,817608004.2535427
2023-05-05 00:00:00,gate,677041612.017583
2023-05-06 00:00:00,gate,1081716976.1611855
2023-05-07 00:00:00,gate,684472976.8786293
